customer_id,tenure_months,plan_type,satisfaction_score,uses_new_feature,login_frequency_per_week,last_login_date,reporting_tool_usage,collaboration_tool_usage,exports_per_week,automation_usage_hours,integration_api_calls,business_age_years,industry,location_type
6001,1,Pro,7.440039463845752,0,1,2025-05-25 01:54:59.072258,3.5071605150409626,2.7688767595908734,2,1.1820559498799363,3.858499244841917,46,Healthcare,Suburban
6002,49,Pro,6.459570091286002,0,2,2025-05-22 01:54:59.072261,3.775554978894145,6.501637620134688,1,1.7832731119518832,3.237579254595815,39,Retail,Rural
6003,17,Enterprise,9.326197922583537,0,0,2025-05-27 01:54:59.072263,2.063860482010643,5.2941071361108,0,2.3372001089099186,6.787064417163516,19,Healthcare,Urban
6004,43,Pro,10.0,0,6,2025-05-16 01:54:59.072264,2.0216484797022627,1.7955232544688868,1,0.00047193135766089784,3.81389312967886,5,Manufacturing,Urban
6005,25,Basic,7.155969886013634,0,2,2025-05-23 01:54:59.072266,1.1621398201679198,3.356615993993583,0,0.05934602013130169,3.6289984601773413,35,Retail,Urban
6006,59,Basic,7.680131868257877,0,3,2025-05-27 01:54:59.072268,1.5750847486035549,7.555807801882283,0,0.5256190860625921,3.4099684304051707,4,Finance,Urban
6007,3,Enterprise,7.0843656184342265,0,2,2025-05-09 01:54:59.072270,7.003551137403229,4.44277259921596,1,0.4142581608170419,3.5982425881284574,38,Technology,Rural
6008,15,Free,8.926080098571155,0,3,2025-05-09 01:54:59.072272,3.903594990151129,5.8716773721669995,1,0.34541391994138243,4.099640345807597,35,Healthcare,Suburban
6009,29,Pro,8.243674426385217,0,4,2025-05-17 01:54:59.072274,0.5041187747948188,6.213390022752776,3,0.5056415253476649,4.893690581199809,39,Retail,Urban
6010,53,Enterprise,5.400429144044734,0,2,2025-05-14 01:54:59.072276,3.802925085054916,5.147691783512419,2,0.5658396448780723,5.705795326986822,16,Education,Urban
6011,43,Pro,6.080946984258032,0,1,2025-06-04 01:54:59.072278,0.8618272531467543,7.481141619888676,0,0.37903227111181087,4.871592782633582,30,Retail,Suburban
6012,32,Enterprise,5.4860548104911695,0,4,2025-05-20 01:54:59.072279,2.2893784913919815,3.6301824786440005,2,0.5487712314282589,3.812495250854239,1,Retail,Suburban
6013,26,Pro,10.0,0,2,2025-05-10 01:54:59.072282,1.6413282843956174,2.377262812977183,2,0.8895016510173251,4.467527184947642,18,Education,Suburban
6014,16,Free,7.952967675373103,0,3,2025-06-06 01:54:59.072284,6.308185152250725,4.560541515348683,2,1.5961172354537485,7.047599732233451,47,Retail,Urban
6015,25,Enterprise,6.106470660835327,0,4,2025-05-18 01:54:59.072285,3.3804844288341047,2.3090279989362825,2,3.4051979994175623,6.5909914182036635,49,Retail,Urban
6016,54,Basic,5.98667193906274,0,5,2025-06-03 01:54:59.072287,3.979569352655237,3.836803895603092,1,4.578072706974484,2.708654598228234,45,Finance,Suburban
6017,28,Basic,8.207846909450366,0,7,2025-05-09 01:54:59.072289,6.268080793940875,1.3394000879477954,0,0.6378690609207934,1.8332777953549737,3,Manufacturing,Urban
6018,9,Basic,8.3573802244887,0,3,2025-05-27 01:54:59.072291,0.2086737363354213,4.898639784428132,1,0.14111868286836549,2.056786931290037,14,Manufacturing,Urban
6019,56,Basic,8.197161569626616,0,5,2025-06-03 01:54:59.072293,1.6970686329613858,1.7111949408729799,0,1.8054567327775,4.19478075505061,25,Healthcare,Urban
6020,56,Basic,6.36166396202542,0,1,2025-05-27 01:54:59.072294,1.2649384083251871,3.7326942297333208,0,1.00497905250891,7.696794572420681,44,Healthcare,Urban
6021,1,Basic,7.458765466621267,0,3,2025-05-25 01:54:59.072296,2.828765543566652,4.562459773866702,1,5.443718496488678,3.6246054735117195,9,Technology,Rural
6022,29,Pro,7.1663726464500765,0,3,2025-05-26 01:54:59.072298,7.988817888195121,3.9819501736529297,1,2.38485077513726,3.4326452731870285,44,Manufacturing,Suburban
6023,57,Enterprise,5.59560944134236,0,5,2025-05-23 01:54:59.072300,2.5730561693696927,3.340934852126632,1,0.4440044745029773,5.709811487773051,13,Retail,Urban
6024,22,Basic,5.610259235685968,0,1,2025-05-23 01:54:59.072302,1.7286791485497777,5.98386852767323,1,2.2557849198395856,7.532574080956102,41,Technology,Urban
6025,16,Basic,7.617947566814703,0,4,2025-05-10 01:54:59.072304,4.084852531787252,5.206099537475849,0,0.18812273384422673,5.525277306510049,40,Technology,Urban
6026,41,Pro,7.294676621565488,0,7,2025-05-08 01:54:59.072306,3.596178036733198,3.4094141945369523,1,2.9600082690148803,3.1184760870840025,23,Technology,Urban
6027,51,Pro,7.830027566263317,0,2,2025-05-21 01:54:59.072307,1.232372560076994,6.295508979586906,0,1.2128451405953558,7.5394789003517735,40,Retail,Urban
6028,44,Enterprise,8.186534558040577,0,2,2025-05-22 01:54:59.072309,3.896895551339405,4.70590512714994,1,0.3099808355295612,6.587641754668518,13,Retail,Urban
6029,51,Free,9.249073933746294,0,3,2025-05-17 01:54:59.072311,2.780555787618403,4.538645619023814,0,1.9485617125792034,5.943263215848543,44,Technology,Suburban
6030,54,Enterprise,5.83614342082593,0,3,2025-06-04 01:54:59.072313,2.174864458307288,2.351100299460828,1,0.18835977423327882,7.2038580974567,21,Education,Urban
6031,41,Pro,7.945354298088073,0,4,2025-05-09 01:54:59.072315,3.87659876885042,4.021069529577195,2,0.07379589241717376,4.02820682185123,14,Retail,Rural
6032,7,Pro,8.123798224793028,0,1,2025-05-14 01:54:59.072317,0.8496353371402325,2.100067265021871,4,0.9037955149317567,2.622539706167624,31,Finance,Suburban
6033,14,Free,6.531804381211833,0,1,2025-06-02 01:54:59.072319,1.186130248366626,3.818202870335635,1,0.9013219537467089,1.038763730090204,32,Technology,Suburban
6034,29,Basic,7.182794775353903,0,1,2025-05-18 01:54:59.072320,3.6004006569434335,3.7079465002998058,0,0.9181857651390735,5.735812622288093,26,Technology,Rural
6035,19,Basic,6.57016216495589,0,2,2025-05-20 01:54:59.072323,1.0325231708425138,3.92312393479,2,2.8650116087180555,5.010062211890461,16,Technology,Urban
6036,19,Basic,10.0,0,2,2025-05-17 01:54:59.072324,2.0868231887272604,4.064082442441909,1,0.790209731968819,5.895375817553466,49,Retail,Urban
6037,2,Pro,7.157279035661659,0,2,2025-06-01 01:54:59.072326,2.0596684638193836,2.053579323601932,1,3.0181560188597656,2.250749454827686,21,Education,Urban
6038,41,Enterprise,7.67725766306709,0,2,2025-06-06 01:54:59.072328,4.371890499807005,3.6057957905117286,1,0.5294437613317158,1.455619786659597,9,Technology,Suburban
6039,45,Pro,6.604023554624183,0,3,2025-05-26 01:54:59.072330,4.021145419984843,2.3124085813670425,0,1.4660963343586504,0.8564475552593463,37,Finance,Urban
6040,15,Pro,6.280548150623815,0,4,2025-05-23 01:54:59.072331,4.504678125174449,4.639064684039663,0,0.9479146883376235,4.372122109624686,31,Retail,Urban
6041,3,Pro,5.0469960074474844,0,5,2025-06-04 01:54:59.072334,3.0133683956430266,4.692756302616446,1,0.7935444552517368,1.234048196429608,34,Technology,Urban
6042,11,Basic,8.649802937088,0,5,2025-05-30 01:54:59.072335,3.5228715162728053,3.9107382622471096,1,0.5892646084771666,2.5403703410689653,21,Manufacturing,Urban
6043,53,Enterprise,8.152656246094901,0,2,2025-05-18 01:54:59.072337,3.1251484045070983,3.5425935780977156,2,0.9084123406242377,5.798412812033438,27,Education,Suburban
6044,46,Pro,6.548355333340322,0,2,2025-05-16 01:54:59.072339,1.6657824699198898,1.6155990082495983,2,0.5058051330935855,6.379347605039878,39,Healthcare,Suburban
6045,30,Basic,5.649445145404086,0,3,2025-05-16 01:54:59.072341,2.7188211616466202,2.6963611488204258,1,1.2101219159984915,4.317669728808503,16,Manufacturing,Rural
6046,57,Basic,7.269862789630215,0,7,2025-05-08 01:54:59.072343,4.73482418111363,6.404945879105297,1,1.4587468741483345,8.075930585540789,8,Finance,Urban
6047,40,Pro,6.253454790554546,0,3,2025-06-02 01:54:59.072345,3.7458280357635805,0.2677876756572792,1,0.860073021352274,4.029344935075578,10,Finance,Suburban
6048,18,Pro,6.666936147051818,0,2,2025-05-18 01:54:59.072347,4.515050121487326,0.41281041898479265,2,0.7254619862284554,5.867940639762848,17,Technology,Rural
6049,51,Free,5.104660083095673,0,3,2025-05-31 01:54:59.072348,2.8729716170416704,4.6648614982877366,1,0.48044305770995555,6.057781804886629,8,Technology,Suburban
6050,48,Enterprise,7.325604370972045,0,1,2025-05-08 01:54:59.072350,4.489587148757257,6.689882951905849,1,2.6147742606057496,4.362197346789231,33,Healthcare,Urban
6051,2,Pro,7.355504802983124,0,6,2025-05-14 01:54:59.072352,3.0601423937464474,2.8828988715673596,1,4.4731561329229255,4.3656128133032865,2,Finance,Rural
6052,32,Pro,8.642084326359527,0,1,2025-05-26 01:54:59.072354,0.7569301284232853,3.9058895129791775,0,0.3919158935946502,6.061611914174602,39,Technology,Rural
6053,8,Free,6.77388764705109,0,4,2025-05-24 01:54:59.072356,6.450937299836355,2.4883241568472165,2,7.902323098013659,7.105451079999008,19,Retail,Urban
6054,22,Basic,6.499656284194246,0,2,2025-05-12 01:54:59.072358,2.87608628739535,2.539439690826226,0,2.806276405800302,3.6718355528134965,5,Education,Suburban
6055,6,Enterprise,4.664858700824162,0,4,2025-05-20 01:54:59.072360,3.366931079178296,2.364688912540674,1,1.2867711407596985,6.925279336911355,12,Retail,Rural
6056,12,Enterprise,8.651441422543943,0,4,2025-05-15 01:54:59.072361,6.11455770110291,4.968814514580094,1,1.3633628388376806,6.470617912155992,20,Technology,Urban
6057,47,Basic,8.339234674835438,0,1,2025-06-01 01:54:59.072363,5.581558474024838,7.193426945709983,1,2.6961247586783594,5.285821675327353,21,Manufacturing,Urban
6058,57,Free,7.043107662110203,0,5,2025-05-28 01:54:59.072365,4.0650973802513475,1.5608010735489004,1,0.6835887047166951,3.4486626813163817,10,Retail,Urban
6059,40,Basic,5.006153418204441,0,7,2025-05-10 01:54:59.072367,0.5429184965111136,5.545041176156148,2,0.16538993485603154,2.9772948083900808,12,Retail,Urban
6060,36,Basic,5.178209453367788,0,5,2025-06-01 01:54:59.072369,1.4030754208409797,6.4706104829510735,0,0.035982061293976325,4.202109936060942,42,Manufacturing,Urban
6061,15,Pro,6.179341106853566,0,5,2025-05-12 01:54:59.072372,4.273284297263988,3.5740852754213357,1,0.5316159679407112,8.419012825783316,40,Finance,Suburban
6062,28,Enterprise,8.447838563299996,0,1,2025-05-09 01:54:59.072376,2.893349942678946,2.053320579871094,0,3.833142402320774,3.656862518772326,5,Finance,Urban
6063,52,Basic,7.435506452862456,0,2,2025-05-13 01:54:59.072382,1.8335291266468035,3.5617929729970204,1,3.356529534251538,7.56334336365017,20,Retail,Urban
6064,57,Free,4.7599642166773375,0,2,2025-05-10 01:54:59.072385,3.1628011281060457,0.9473207270667903,1,1.3758266693170622,4.120014840201434,2,Technology,Urban
6065,49,Enterprise,7.606317871900331,0,1,2025-06-05 01:54:59.072388,2.9687483566750017,3.4525070511486904,0,0.060716151386825415,3.7337682701524577,16,Healthcare,Urban
6066,45,Free,5.741280131243714,0,9,2025-06-06 01:54:59.072392,3.0459883373376275,4.120632568940983,2,1.0886377765893493,3.2079216845210965,4,Retail,Suburban
6067,18,Enterprise,6.216681660231782,0,2,2025-06-02 01:54:59.072395,3.679025602767761,2.3441686754998723,1,0.33557856933024965,7.591490151307366,5,Manufacturing,Suburban
6068,2,Pro,8.457607018782557,0,1,2025-05-10 01:54:59.072398,1.085398297543025,5.4259973436204305,3,2.36667710405044,2.604844290641183,4,Education,Suburban
6069,13,Enterprise,8.148256125671248,0,6,2025-05-29 01:54:59.072402,5.500729875256106,7.16389729897165,1,2.1254626680206776,6.660799287409139,28,Manufacturing,Suburban
6070,45,Free,8.639649824238134,1,2,2025-05-22 01:54:59.072404,2.424987094760753,7.6229675006898905,4,1.4355841066792778,9.58360729909047,35,Healthcare,Urban
6071,54,Free,6.965299721373682,0,3,2025-05-15 01:54:59.072407,0.6890519513284831,2.527841877438741,0,3.9418684901594903,4.52572572535821,29,Finance,Urban
6072,15,Basic,8.32453683679928,0,6,2025-05-09 01:54:59.072409,2.2771840161175163,6.890025498528173,0,0.5046755358745241,3.257873792085558,43,Education,Suburban
6073,20,Basic,6.120795604355414,0,1,2025-05-13 01:54:59.072412,3.1820674948125127,3.01656112844194,0,2.0743146651189868,3.7152711148634183,47,Retail,Urban
6074,29,Basic,6.61365109809206,0,3,2025-05-31 01:54:59.072414,1.4970694873766748,5.272547701391782,1,0.4465756105729064,5.0753548825289485,49,Healthcare,Rural
6075,59,Enterprise,6.510560163392814,0,6,2025-05-08 01:54:59.072416,1.1988216278160975,6.1423037135348295,1,0.6517660899395,6.373622702734357,24,Retail,Urban
6076,42,Enterprise,7.035797527336741,0,1,2025-05-18 01:54:59.072418,6.324025844077957,4.328070665259084,1,0.15012885422306493,3.8345261915986444,28,Education,Suburban
6077,29,Pro,5.070263370531882,0,5,2025-05-21 01:54:59.072420,1.3794471463044524,7.17533387360508,2,3.527616506885612,2.7783947219773424,14,Finance,Urban
6078,3,Free,6.662492645314957,0,1,2025-05-13 01:54:59.072422,6.699099372803859,4.750548542997251,0,0.8891038148836041,5.585077815970044,25,Finance,Urban
6079,19,Pro,9.177485952278108,0,3,2025-05-21 01:54:59.072424,3.7286792560486277,0.7626271896125594,2,0.07017888731747483,3.778140486124463,3,Retail,Suburban
6080,3,Pro,5.361207757282849,0,2,2025-06-03 01:54:59.072425,3.67832826248855,5.917962266390044,0,0.9233960371223764,5.44067825843889,41,Education,Urban
6081,54,Basic,5.006018077127451,0,2,2025-05-14 01:54:59.072427,1.5301942497552803,1.368586973468167,2,0.06314971787315132,3.789029979892142,23,Technology,Urban
6082,14,Enterprise,5.126967508506658,0,1,2025-06-01 01:54:59.072429,3.642801010848581,1.7623485186506684,1,1.0176412514978412,2.684262045827613,13,Retail,Urban
6083,40,Free,10.0,1,5,2025-05-29 01:54:59.072431,3.8352787223988996,8.913953100195961,2,0.16356940208253914,6.187766693270508,12,Healthcare,Urban
6084,59,Basic,7.697277971305566,0,2,2025-05-30 01:54:59.072433,1.8695890630378706,6.4136715121608345,3,3.6653969154937642,2.517478486048306,6,Technology,Urban
6085,55,Free,6.594601923487926,0,6,2025-05-14 01:54:59.072435,2.0506668279195526,3.041330305074037,1,0.5583035090248123,2.7081906402007236,15,Technology,Urban
6086,4,Pro,7.102480619512205,0,2,2025-05-08 01:54:59.072439,2.317257296306348,3.863962285692939,0,1.2658469252512838,3.229495456732869,36,Manufacturing,Urban
6087,59,Pro,7.341459098870226,0,5,2025-05-29 01:54:59.072442,3.0219099916896752,3.0388170196911064,2,6.249281137148584,0.5383722323910193,18,Retail,Urban
6088,52,Basic,6.03932503640593,1,4,2025-05-08 01:54:59.072446,4.648527272356097,6.152293371926471,2,0.6438441221811098,8.32818284496707,6,Manufacturing,Urban
6089,11,Free,6.224174876936345,0,1,2025-05-29 01:54:59.072449,5.035712090056583,2.810883576090448,2,2.140354491800066,4.257358009673772,34,Finance,Urban
6090,58,Free,6.763475301696955,0,2,2025-05-30 01:54:59.072452,0.9794732214437308,3.8482524794340507,1,0.28346802085395034,1.5453319306119306,35,Healthcare,Suburban
6091,31,Free,5.912867367647641,0,3,2025-05-28 01:54:59.072456,2.3568676824418273,6.22448657161789,2,0.49404790686826905,6.11221390084474,11,Finance,Urban
6092,43,Basic,6.404598089468217,0,1,2025-05-29 01:54:59.072459,0.6969763093558357,2.112382183358365,3,2.4040360894129895,6.021832763887465,35,Education,Urban
6093,32,Basic,7.5296373659955185,0,3,2025-05-12 01:54:59.072463,3.3100971813709057,2.067377103953216,1,0.10382351386340456,5.5108886185028725,21,Healthcare,Urban
6094,27,Basic,5.504270230569851,0,4,2025-05-29 01:54:59.072466,3.7425985223966385,2.1107561336186103,2,0.3218149038143139,3.03663172891154,2,Retail,Rural
6095,30,Enterprise,10.0,0,5,2025-06-02 01:54:59.072468,3.3307960298095027,4.778711951095892,1,7.427789469935577,2.926190094052759,10,Manufacturing,Urban
6096,43,Pro,8.1297349163293,1,3,2025-05-28 01:54:59.072470,3.994317006351092,6.117682001600143,2,0.558927287626909,9.31062025671046,46,Healthcare,Urban
6097,2,Pro,5.094872892231022,0,6,2025-05-22 01:54:59.072472,3.0215128142380006,4.979514086848987,0,0.515645182121894,4.065808808197501,38,Manufacturing,Suburban
6098,49,Free,3.283144736349082,0,1,2025-06-06 01:54:59.072474,2.3459884637988884,5.056267930999403,0,1.1186003767586712,5.272269041594225,35,Technology,Suburban
6099,9,Basic,5.968745072293332,0,1,2025-05-21 01:54:59.072476,0.538766938598612,3.105739333152984,3,0.8472253253366209,3.2488911521880777,24,Retail,Rural
6100,28,Basic,8.02654097441087,0,4,2025-05-08 01:54:59.072478,6.518014227375554,4.316919436614644,1,0.9126113551161168,2.2595244679546718,9,Finance,Urban
6101,31,Free,7.735704841675157,0,3,2025-05-10 01:54:59.072479,1.1097238892822223,2.506514072292437,1,3.2322617955096486,2.0181628905438407,33,Healthcare,Urban
6102,34,Free,6.833727234477081,0,1,2025-05-15 01:54:59.072481,2.7524165992725402,5.385792493128404,0,1.3583377114336954,3.731699099537847,14,Technology,Suburban
6103,56,Enterprise,6.0978363082853715,0,2,2025-05-31 01:54:59.072483,1.2666409029437067,5.024136369683493,1,2.280464799598003,3.2227514278377067,36,Manufacturing,Suburban
6104,15,Enterprise,5.6438029390121045,0,5,2025-05-28 01:54:59.072485,5.27541037509658,3.8718327328544495,1,0.5779202032063854,2.6459901916995996,49,Manufacturing,Urban
6105,48,Free,6.39612539333574,0,4,2025-05-08 01:54:59.072487,0.5525065590738057,2.741414624233612,0,4.275610113772967,2.6505557003887317,36,Education,Rural
6106,25,Basic,5.481430039258597,0,4,2025-05-20 01:54:59.072489,7.563781964016483,3.8029399312515393,1,3.9735882275024825,3.0710621222918637,26,Manufacturing,Suburban
6107,36,Enterprise,6.401683365687326,0,3,2025-05-25 01:54:59.072490,0.5854003092321679,7.878689117481102,1,0.9906420819484218,1.4112800874445495,19,Technology,Urban
6108,8,Free,8.996426403734233,0,3,2025-05-18 01:54:59.072492,4.4593433977202395,2.6327377446302336,2,2.8628079909296407,2.5061586519531227,26,Finance,Urban
6109,9,Pro,5.843140301125901,0,2,2025-06-03 01:54:59.072494,4.326087184559207,6.380865889912193,0,0.26400255989049604,3.314534194789947,5,Education,Suburban
6110,58,Enterprise,7.916321924577982,0,0,2025-05-26 01:54:59.072496,2.8404776229635473,6.991830965599989,2,0.5509970019857732,5.536536474013991,1,Education,Urban
6111,58,Enterprise,8.145135719476304,0,4,2025-05-21 01:54:59.072498,3.4259037021375254,5.043855550653102,0,0.8575098575721265,5.546927754515395,24,Manufacturing,Urban
6112,37,Basic,5.380598022196126,0,4,2025-05-09 01:54:59.072500,3.872260100558428,1.18596994416086,2,0.4177266140317185,3.278971610932498,13,Education,Suburban
6113,48,Free,5.734942188160744,0,1,2025-05-15 01:54:59.072502,3.3835008357559664,5.8395625149051655,0,0.43662562971939184,6.091984413657897,44,Finance,Suburban
6114,45,Basic,8.603415155480185,0,4,2025-06-06 01:54:59.072504,1.1234658186281603,2.523708392553812,1,0.2982707069874834,7.166558495403653,49,Technology,Suburban
6115,39,Enterprise,5.611353940523953,0,0,2025-05-22 01:54:59.072505,1.9864473476298603,3.1700268241342795,0,0.8778035284004178,6.2858398497826276,15,Healthcare,Urban
6116,32,Enterprise,6.913771376183795,0,3,2025-05-11 01:54:59.072507,2.576219795271706,1.3772634705842066,2,6.315999051761888,6.946248130663976,45,Retail,Urban
6117,58,Pro,10.0,0,4,2025-05-17 01:54:59.072509,0.8378691407336245,0.1461937600803399,2,0.7612098201275335,5.435959668954631,14,Technology,Urban
6118,52,Pro,8.469748385592046,0,2,2025-05-24 01:54:59.072511,2.8180538173965743,2.4570781333603526,2,1.2258375672061255,2.7233063720548674,17,Retail,Urban
6119,17,Pro,7.127845677603349,0,3,2025-05-24 01:54:59.072513,3.5166631883576276,2.607530904090173,2,1.6055742128379702,5.826125628753403,3,Manufacturing,Urban
6120,35,Pro,8.261095861796882,0,4,2025-05-18 01:54:59.072515,4.925577204912608,1.9558079896765959,0,0.08593006977701381,1.9528792776737887,38,Manufacturing,Urban
6121,37,Enterprise,6.916116872028972,0,0,2025-05-24 01:54:59.072517,2.1652067731559335,3.0249401658153263,1,0.9986217659546792,5.194748852166392,24,Retail,Urban
6122,19,Pro,8.52734774980521,0,1,2025-05-31 01:54:59.072518,2.4002446940592446,1.1637695691817078,1,2.0401331250843024,1.944468324600055,40,Manufacturing,Urban
6123,44,Pro,3.9306018529802937,0,6,2025-06-06 01:54:59.072520,4.775423898507718,4.031586774343391,0,0.16006634763036054,6.041889685345597,8,Manufacturing,Urban
6124,29,Basic,6.791101005437582,0,0,2025-05-28 01:54:59.072522,1.9060013838951164,1.304360384985109,1,1.656857803905801,7.6718791632930285,36,Finance,Urban
6125,59,Pro,3.870490140110767,0,1,2025-05-12 01:54:59.072524,1.5944332926445304,3.9723507500578155,2,0.09980958238141385,5.022304706105869,20,Technology,Urban
6126,7,Basic,7.242032782347743,0,3,2025-05-22 01:54:59.072526,1.0280483032603875,8.2950395351509,1,0.6298897837945139,1.6230886767143535,48,Healthcare,Rural
6127,28,Basic,6.645733152590952,0,3,2025-05-17 01:54:59.072528,0.9008976400490863,5.333657745387166,1,0.09128895994409662,4.88331254982986,42,Retail,Urban
6128,9,Enterprise,9.041094769963495,0,3,2025-05-10 01:54:59.072530,5.024731486456604,3.254580178812392,1,0.4624107569256456,4.564844219632476,30,Technology,Urban
6129,28,Pro,8.067741052896501,0,3,2025-05-20 01:54:59.072531,2.379604483779323,6.264650167949615,1,2.234381930307725,0.21511685297541314,29,Technology,Rural
6130,6,Enterprise,6.210868468689901,0,3,2025-05-16 01:54:59.072534,2.786748353298219,2.72377295848816,0,1.383648111361118,4.303381706863688,7,Technology,Urban
6131,29,Free,6.3906756151287025,0,2,2025-05-26 01:54:59.072535,2.0975823910181837,1.720264280400838,2,0.2238562707146984,4.211616738827038,30,Retail,Urban
6132,58,Pro,7.571044795344671,0,3,2025-05-31 01:54:59.072537,1.4229831579394892,6.702851030103706,0,0.4329726040361911,6.173761693822568,7,Healthcare,Suburban
6133,17,Basic,6.141159111170091,0,0,2025-05-17 01:54:59.072539,1.500364977810592,1.6488935747375166,0,1.256273317813362,4.515790315041283,33,Retail,Suburban
6134,16,Enterprise,6.951440820423183,0,3,2025-05-09 01:54:59.072541,1.7350545105183304,7.156612194647143,1,1.7929789814647865,2.945480380925363,32,Education,Suburban
6135,23,Free,8.975047096772304,0,3,2025-05-14 01:54:59.072543,1.0571076247910982,5.5244294515951795,2,2.540584799038476,4.498567840834068,7,Technology,Urban
6136,31,Pro,5.7563047247044326,0,0,2025-05-10 01:54:59.072545,0.4014554947071962,3.826218923883802,1,1.122846786517934,5.0738467020258105,18,Healthcare,Urban
6137,3,Pro,6.3284884510654065,0,4,2025-05-28 01:54:59.072546,1.2636663758374997,2.375772561068719,1,2.114610819212643,6.1338291113614805,12,Technology,Urban
6138,21,Basic,6.5388514818260255,0,2,2025-05-28 01:54:59.072548,3.509453501324813,4.828869031591848,2,2.579749646048149,4.846515343158192,42,Technology,Suburban
6139,26,Enterprise,10.0,0,3,2025-05-29 01:54:59.072550,0.6765157379499648,3.2625748633860723,2,2.3051239677037976,4.747575970715606,27,Manufacturing,Urban
6140,36,Enterprise,7.912363993760751,0,2,2025-06-01 01:54:59.072552,0.6306831413398956,5.341342689802483,1,1.0273918747011865,3.0431108486299014,22,Education,Urban
6141,42,Basic,8.698102508571763,0,2,2025-05-25 01:54:59.072554,2.2106986360421446,2.895852124174281,1,2.1844750194688984,3.9333570723534024,6,Healthcare,Urban
6142,37,Free,8.152188567817577,0,6,2025-06-06 01:54:59.072556,6.859098311242507,5.379033810377781,2,7.008998479472045,5.1446753105446055,20,Education,Urban
6143,53,Basic,8.253090798977949,0,1,2025-05-15 01:54:59.072557,2.517644331580528,5.4969298199614975,0,0.7507186670629583,6.576126738380948,5,Retail,Urban
6144,22,Basic,7.7103603059984325,1,4,2025-05-21 01:54:59.072560,4.361033429451886,6.612715829638265,2,1.1340468161708714,6.058715293257871,2,Finance,Urban
6145,42,Enterprise,7.547903800088639,0,1,2025-05-20 01:54:59.072562,1.818096851012759,3.781680047374494,3,2.756792937052732,3.07298156278446,47,Education,Suburban
6146,12,Enterprise,4.823883018297195,0,6,2025-05-08 01:54:59.072563,2.9146569568962017,5.742064466520393,1,0.5510544971212452,3.3543789485353144,46,Healthcare,Suburban
6147,42,Free,7.536796834514409,0,2,2025-06-04 01:54:59.072565,1.957754271757848,1.0589374199827644,1,0.3980012035348408,6.378459831105907,47,Manufacturing,Suburban
6148,13,Basic,6.837484611410563,0,6,2025-05-27 01:54:59.072567,0.7695841115418373,2.926228081544204,1,1.2982167584250943,4.649255431002178,35,Finance,Urban
6149,11,Pro,7.8181853542742425,1,4,2025-05-15 01:54:59.072571,3.165911610185086,5.811123175920494,0,0.7761202364434662,5.910215909220393,10,Finance,Suburban
6150,54,Free,6.893711250039329,0,3,2025-05-21 01:54:59.072574,1.9671330180935218,3.5212053174051,2,0.6224254337528708,1.2767803488040665,47,Finance,Urban
6151,16,Basic,8.144746439091987,0,6,2025-05-23 01:54:59.072577,2.7691463327619275,7.350425722611326,0,3.9714222850283267,3.8595436562432104,41,Retail,Rural
6152,8,Basic,8.409898856723771,0,2,2025-06-01 01:54:59.072581,2.282238391167452,2.934696430693675,2,0.8298730157060334,6.353219662525014,17,Finance,Rural
6153,40,Pro,2.631759963031354,0,6,2025-06-03 01:54:59.072584,3.452094691684687,3.4519438858730984,0,2.1412306381804966,2.01134386199975,9,Finance,Urban
6154,59,Pro,6.349160772751063,1,4,2025-05-09 01:54:59.072588,2.1671102376438345,7.580413317297729,2,4.47508272348035,5.829925781296528,20,Manufacturing,Urban
6155,57,Pro,4.21391964116781,0,2,2025-05-18 01:54:59.072591,3.151737090253074,4.534976219263181,0,2.144913672910338,3.962406435991533,45,Technology,Urban
6156,40,Free,7.358416831962992,0,3,2025-06-04 01:54:59.072594,2.3834404723651663,2.7495681721561382,2,0.7660696145917785,3.416661734922375,39,Manufacturing,Suburban
6157,45,Enterprise,6.548937433219,0,3,2025-05-31 01:54:59.072598,4.091023647055746,5.744388776339138,0,0.6104416094874264,5.7051451909166,29,Retail,Urban
6158,59,Pro,9.03374270587991,0,2,2025-06-02 01:54:59.072601,3.089722822139989,1.8044246563487665,0,0.1472218582983952,6.48782795073828,16,Retail,Urban
6159,2,Enterprise,7.310866992701316,0,3,2025-05-24 01:54:59.072604,6.3686982392186,5.973624704846908,1,0.7133438476845725,1.2622329352779706,16,Healthcare,Urban
6160,30,Basic,6.27170503530443,0,3,2025-05-14 01:54:59.072607,2.5090030678807533,5.975645936447065,1,0.1479122998649245,5.900721458666014,27,Technology,Urban
6161,30,Enterprise,8.407857309768376,0,1,2025-05-09 01:54:59.072608,6.16336662156657,1.7953786358313564,0,0.25936569085554495,6.360727164370781,8,Technology,Suburban
6162,12,Enterprise,6.522696313258836,0,5,2025-05-14 01:54:59.072610,2.867414190137768,2.2892082470519037,3,0.7016196377478578,3.880515869627077,14,Healthcare,Urban
6163,10,Basic,6.253003666159497,0,3,2025-05-24 01:54:59.072612,3.114068737467834,7.125291036306453,2,0.5334521367804296,4.061233442076443,17,Finance,Urban
6164,44,Basic,7.590438121962784,0,4,2025-05-10 01:54:59.072614,2.653381255905291,4.80107165717416,1,1.2557865505986212,1.4140856355968758,40,Finance,Urban
6165,11,Enterprise,9.419457084909208,0,2,2025-05-08 01:54:59.072616,2.610863868325089,6.882432739376277,2,0.32819556788314636,3.8615707369533814,6,Retail,Suburban
